-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000
-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000
-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000
-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000
-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000
-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000
-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000
-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000
-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000
-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000
-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000
-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000
-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000
-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000
-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000
-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000
-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000
-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000
-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000
-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000
-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000
-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000
-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000
-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000
-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000,-999.0000000
